year,country,energy_production,energy_consumption,co2_emission,balance,eficiency,co2_pc,energy_type
2007-01-01,Iraq,0.054,0.054,3.531,0.0,65.412,0.0,2
2007-01-01,Iraq,0.0,0.0,0.0,0.0,0.0,0.0,4
2007-01-01,Iraq,0.056,0.064,0.0,-0.007,0.0,0.0,0
2008-01-01,Iraq,0.034,0.044,0.0,-0.01,0.0,0.0,0
2008-01-01,Iraq,0.07,0.07,2.864,0.0,41.204,0.0,2
2008-01-01,Iraq,0.0,0.0,0.0,0.0,0.0,0.0,4
2008-01-01,Iraq,5.081,0.984,81.9,4.097,16.119,0.003,3
2009-01-01,Iraq,5.099,1.222,90.0,3.877,17.651,0.003,3
2009-01-01,Iraq,0.042,0.042,3.688,-0.0,86.887,0.0,2
2009-01-01,Iraq,0.0,0.0,0.0,0.0,0.0,0.0,4
2009-01-01,Iraq,0.031,0.05,0.0,-0.019,0.0,0.0,0
2010-01-01,Iraq,5.116,1.246,98.0,3.87,19.154,0.003,3
2010-01-01,Iraq,0.048,0.048,2.254,0.0,46.786,0.0,2
2010-01-01,Iraq,0.0,0.0,0.0,0.0,0.0,0.0,4
2010-01-01,Iraq,0.046,0.065,0.0,-0.019,0.0,0.0,0
2011-01-01,Iraq,0.033,0.057,0.0,-0.025,0.0,0.0,0
2011-01-01,Iraq,5.597,1.312,86.374,4.285,15.433,0.003,3
2011-01-01,Iraq,0.032,0.032,2.55,0.0,78.737,0.0,2
2011-01-01,Iraq,0.0,0.0,0.0,0.0,0.0,0.0,4
2012-01-01,Iraq,6.374,1.527,90.268,4.847,14.162,0.003,3
2012-01-01,Iraq,0.024,0.024,1.719,-0.0,71.947,0.0,2
2012-01-01,Iraq,0.0,0.0,0.0,0.0,0.0,0.0,4
2012-01-01,Iraq,0.041,0.076,0.0,-0.035,0.0,0.0,0
2013-01-01,Iraq,0.045,0.087,0.0,-0.042,0.0,0.0,0
2013-01-01,Iraq,0.044,0.044,1.267,0.0,29.071,0.0,2
2013-01-01,Iraq,0.0,0.0,0.0,0.0,0.0,0.0,4
2013-01-01,Iraq,6.507,1.598,105.877,4.91,16.27,0.003,3
2014-01-01,Iraq,0.028,0.07,0.0,-0.042,0.0,0.0,0
2014-01-01,Iraq,7.174,1.56,115.405,5.614,16.087,0.003,3
2014-01-01,Iraq,0.033,0.033,2.313,0.0,69.12,0.0,2
2014-01-01,Iraq,0.0,0.0,0.0,0.0,0.0,0.0,4
2015-01-01,Iraq,8.609,1.329,112.569,7.28,13.076,0.003,3
2015-01-01,Iraq,0.037,0.037,1.775,0.0,47.92,0.0,2
2015-01-01,Iraq,0.0,0.0,0.0,0.0,0.0,0.0,4
2015-01-01,Iraq,0.024,0.069,0.0,-0.045,0.0,0.0,0
2016-01-01,Iraq,0.031,0.072,0.0,-0.041,0.0,0.0,0
2016-01-01,Iraq,9.489,1.655,95.848,7.834,10.101,0.003,3
2016-01-01,Iraq,0.041,0.041,1.966,0.0,48.231,0.0,2
2016-01-01,Iraq,0.0,0.0,0.0,0.0,0.0,0.0,4
2017-01-01,Iraq,0.02,0.061,0.0,-0.04,0.0,0.0,0
2017-01-01,Iraq,9.488,1.891,120.011,7.597,12.649,0.003,3
2017-01-01,Iraq,0.36,0.414,2.162,-0.054,6.008,0.0,2
2017-01-01,Iraq,0.0,0.0,0.0,0.0,0.0,0.0,4
2018-01-01,Iraq,0.017,0.091,0.0,-0.074,0.0,0.0,0
2018-01-01,Iraq,9.827,2.002,118.43,7.825,12.051,0.003,3
2018-01-01,Iraq,0.377,0.534,21.94,-0.157,58.209,0.001,2
2018-01-01,Iraq,0.0,0.0,0.0,0.0,0.0,0.0,4
2019-01-01,Iraq,0.022,0.071,0.0,-0.048,0.0,0.0,0
2019-01-01,Iraq,0.396,0.666,28.346,-0.27,71.575,0.001,2
2019-01-01,Iraq,0.0,0.0,0.0,0.0,0.0,0.0,4
2019-01-01,Iraq,10.186,1.747,126.316,8.44,12.4,0.003,3
1980-01-01,Japan,0.923,0.863,0.0,0.06,0.0,0.0,0
1980-01-01,Japan,0.847,0.847,0.0,0.0,0.0,0.0,1
1980-01-01,Japan,0.023,10.735,0.0,-10.712,0.0,0.0,3
1980-01-01,Japan,0.086,0.967,0.0,-0.881,0.0,0.0,2
1980-01-01,Japan,0.466,2.397,0.0,-1.931,0.0,0.0,4
1981-01-01,Japan,0.919,0.862,0.0,0.057,0.0,0.0,0
1981-01-01,Japan,0.891,0.891,0.0,0.0,0.0,0.0,1
1981-01-01,Japan,0.017,10.418,602.991,-10.401,36194.054,0.005,3
1981-01-01,Japan,0.081,0.991,51.312,-0.909,629.793,0.0,2
1981-01-01,Japan,0.456,2.629,217.486,-2.173,477.223,0.002,4
1982-01-01,Japan,0.946,0.868,0.0,0.078,0.0,0.0,0
1982-01-01,Japan,1.016,1.016,0.0,0.0,0.0,0.0,1
1982-01-01,Japan,0.021,9.775,556.634,-9.754,26544.371,0.005,3
1982-01-01,Japan,0.079,1.003,52.562,-0.924,663.058,0.0,2
1982-01-01,Japan,0.452,2.61,239.596,-2.157,529.534,0.002,4
1983-01-01,Japan,0.992,0.898,0.0,0.094,0.0,0.0,0
1983-01-01,Japan,1.126,1.126,0.0,0.0,0.0,0.0,1
1983-01-01,Japan,0.021,9.411,467.027,-9.39,22271.258,0.004,3
1983-01-01,Japan,0.081,1.07,53.208,-0.989,653.062,0.0,2
1983-01-01,Japan,0.438,2.552,235.439,-2.113,537.084,0.002,4
1984-01-01,Japan,0.884,0.774,0.0,0.11,0.0,0.0,0
1984-01-01,Japan,1.359,1.359,0.0,0.0,0.0,0.0,1
1984-01-01,Japan,0.018,9.609,497.711,-9.591,27773.947,0.004,3
1984-01-01,Japan,0.083,1.436,56.77,-1.354,687.491,0.0,2
1984-01-01,Japan,0.427,2.863,228.147,-2.435,533.724,0.002,4
1985-01-01,Japan,0.989,0.871,0.0,0.118,0.0,0.0,0
1985-01-01,Japan,1.593,1.593,0.0,0.0,0.0,0.0,1
1985-01-01,Japan,0.024,9.07,626.313,-9.045,25742.368,0.005,3
1985-01-01,Japan,0.087,1.537,76.215,-1.45,876.247,0.001,2
1985-01-01,Japan,0.42,2.999,255.465,-2.58,608.739,0.002,4
1986-01-01,Japan,0.979,0.863,0.0,0.117,0.0,0.0,0
1986-01-01,Japan,1.69,1.69,0.0,0.0,0.0,0.0,1
1986-01-01,Japan,0.028,9.185,587.771,-9.157,20642.578,0.005,3
1986-01-01,Japan,0.081,1.564,81.548,-1.483,1000.907,0.001,2
1986-01-01,Japan,0.41,2.874,267.379,-2.464,652.061,0.002,4
1987-01-01,Japan,0.924,0.8,0.0,0.124,0.0,0.0,0
1987-01-01,Japan,2.008,2.008,0.0,0.0,0.0,0.0,1
1987-01-01,Japan,0.027,9.305,590.245,-9.278,22165.101,0.005,3
1987-01-01,Japan,0.085,1.616,82.992,-1.531,978.947,0.001,2
1987-01-01,Japan,0.332,2.861,255.792,-2.528,769.653,0.002,4
1988-01-01,Japan,1.093,1.007,0.0,0.086,0.0,0.0,0
1988-01-01,Japan,1.851,1.851,0.0,0.0,0.0,0.0,1
1988-01-01,Japan,0.027,9.96,595.706,-9.933,22442.645,0.005,3
1988-01-01,Japan,0.081,1.694,85.714,-1.613,1052.043,0.001,2
1988-01-01,Japan,0.285,3.1,253.678,-2.814,888.747,0.002,4
1989-01-01,Japan,1.125,1.05,0.0,0.074,0.0,0.0,0
1989-01-01,Japan,1.858,1.858,0.0,0.0,0.0,0.0,1
1989-01-01,Japan,0.024,10.346,638.893,-10.321,26272.763,0.005,3
1989-01-01,Japan,0.078,1.811,89.88,-1.732,1149.793,0.001,2
1989-01-01,Japan,0.259,3.084,280.443,-2.825,1082.499,0.002,4
1990-01-01,Japan,1.25,1.203,0.0,0.047,0.0,0.0,0
1990-01-01,Japan,1.974,1.974,0.0,0.0,0.0,0.0,1
1990-01-01,Japan,0.024,10.836,665.289,-10.811,27358.238,0.005,3
1990-01-01,Japan,0.09,2.193,96.066,-2.103,1072.296,0.001,2
1990-01-01,Japan,0.202,3.253,280.316,-3.051,1388.237,0.002,4
1991-01-01,Japan,1.35,1.28,0.0,0.07,0.0,0.0,0
1991-01-01,Japan,2.079,2.079,0.0,0.0,0.0,0.0,1
1991-01-01,Japan,0.033,10.943,693.469,-10.91,21058.401,0.006,3
1991-01-01,Japan,0.094,2.344,116.327,-2.25,1236.629,0.001,2
1991-01-01,Japan,0.201,3.294,299.24,-3.094,1491.116,0.002,4
1992-01-01,Japan,1.185,1.102,0.0,0.084,0.0,0.0,0
1992-01-01,Japan,2.174,2.174,0.0,0.0,0.0,0.0,1
1992-01-01,Japan,0.037,11.131,700.745,-11.094,18766.961,0.006,3
1992-01-01,Japan,0.093,2.371,124.354,-2.278,1334.421,0.001,2
1992-01-01,Japan,0.192,3.246,300.559,-3.054,1562.515,0.002,4
1993-01-01,Japan,1.315,1.222,0.0,0.092,0.0,0.0,0
1993-01-01,Japan,2.423,2.423,0.0,0.0,0.0,0.0,1
1993-01-01,Japan,0.041,10.894,712.864,-10.853,17590.667,0.006,3
1993-01-01,Japan,0.096,2.432,125.807,-2.335,1307.728,0.001,2
1993-01-01,Japan,0.182,3.325,294.452,-3.143,1614.673,0.002,4
1994-01-01,Japan,1.05,0.965,0.0,0.084,0.0,0.0,0
1994-01-01,Japan,2.614,2.614,0.0,0.0,0.0,0.0,1
1994-01-01,Japan,0.03,11.47,700.116,-11.441,23482.341,0.006,3
1994-01-01,Japan,0.095,2.544,129.014,-2.449,1353.142,0.001,2
1994-01-01,Japan,0.171,3.435,300.863,-3.264,1763.378,0.002,4
1995-01-01,Japan,1.238,1.153,0.0,0.085,0.0,0.0,0
1995-01-01,Japan,2.832,2.832,0.0,0.0,0.0,0.0,1
1995-01-01,Japan,0.03,11.508,738.62,-11.478,24361.451,0.006,3
1995-01-01,Japan,0.097,2.634,134.98,-2.537,1393.638,0.001,2
1995-01-01,Japan,0.16,3.57,312.101,-3.411,1952.313,0.002,4
1996-01-01,Japan,1.243,1.181,0.0,0.062,0.0,0.0,0
1996-01-01,Japan,2.934,2.934,0.0,0.0,0.0,0.0,1
1996-01-01,Japan,0.031,11.612,732.239,-11.581,23353.997,0.006,3
1996-01-01,Japan,0.095,2.75,139.77,-2.655,1477.272,0.001,2
1996-01-01,Japan,0.156,3.626,324.72,-3.47,2080.991,0.003,4
1997-01-01,Japan,1.333,1.299,0.0,0.034,0.0,0.0,0
1997-01-01,Japan,3.128,3.128,0.0,0.0,0.0,0.0,1
1997-01-01,Japan,0.028,11.498,737.497,-11.469,26097.0,0.006,3
1997-01-01,Japan,0.099,2.853,145.904,-2.754,1473.735,0.001,2
1997-01-01,Japan,0.1,3.703,332.611,-3.602,3310.633,0.003,4
1998-01-01,Japan,1.323,1.251,0.0,0.072,0.0,0.0,0
1998-01-01,Japan,3.21,3.21,0.0,0.0,0.0,0.0,1
1998-01-01,Japan,0.028,11.1,725.9,-11.072,26010.539,0.006,3
1998-01-01,Japan,0.098,2.915,151.388,-2.816,1541.126,0.001,2
1998-01-01,Japan,0.094,3.564,343.023,-3.47,3664.407,0.003,4
1999-01-01,Japan,1.277,1.252,0.0,0.025,0.0,0.0,0
1999-01-01,Japan,3.058,3.058,0.0,0.0,0.0,0.0,1
1999-01-01,Japan,0.026,11.368,705.675,-11.342,27589.486,0.006,3
1999-01-01,Japan,0.099,3.082,154.635,-2.983,1568.678,0.001,2
1999-01-01,Japan,0.093,3.715,325.644,-3.621,3488.178,0.003,4
2000-01-01,Japan,1.279,1.276,0.0,0.004,0.0,0.0,0
2000-01-01,Japan,3.111,3.111,0.0,0.0,0.0,0.0,1
2000-01-01,Japan,0.028,11.119,716.56,-11.091,25790.717,0.006,3
2000-01-01,Japan,0.106,3.085,163.517,-2.979,1538.124,0.001,2
2000-01-01,Japan,0.075,3.942,345.16,-3.867,4601.582,0.003,4
2001-01-01,Japan,1.27,1.248,0.0,0.022,0.0,0.0,0
2001-01-01,Japan,3.093,3.093,0.0,0.0,0.0,0.0,1
2001-01-01,Japan,0.028,10.87,700.332,-10.842,25143.387,0.005,3
2001-01-01,Japan,0.106,3.069,163.705,-2.963,1547.227,0.001,2
2001-01-01,Japan,0.071,4.066,368.925,-3.994,5165.895,0.003,4
2002-01-01,Japan,1.249,1.222,0.0,0.027,0.0,0.0,0
2002-01-01,Japan,2.853,2.853,0.0,0.0,0.0,0.0,1
2002-01-01,Japan,0.028,10.675,684.553,-10.647,24878.326,0.005,3
2002-01-01,Japan,0.117,3.204,162.817,-3.087,1390.201,0.001,2
2002-01-01,Japan,0.033,4.218,378.452,-4.185,11637.84,0.003,4
2003-01-01,Japan,1.396,1.39,0.0,0.006,0.0,0.0,0
2003-01-01,Japan,2.314,2.314,0.0,0.0,0.0,0.0,1
2003-01-01,Japan,0.028,10.935,669.94,-10.907,23808.042,0.005,3
2003-01-01,Japan,0.121,3.312,169.997,-3.192,1407.406,0.001,2
2003-01-01,Japan,0.034,4.376,392.134,-4.342,11435.629,0.003,4
2004-01-01,Japan,1.377,1.404,0.0,-0.027,0.0,0.0,0
2004-01-01,Japan,2.723,2.723,0.0,0.0,0.0,0.0,1
2004-01-01,Japan,0.03,10.73,686.303,-10.7,22593.98,0.005,3
2004-01-01,Japan,0.125,3.307,175.742,-3.182,1401.582,0.001,2
2004-01-01,Japan,0.032,4.46,409.444,-4.427,12719.57,0.003,4
2005-01-01,Japan,1.25,1.274,0.0,-0.024,0.0,0.0,0
2005-01-01,Japan,2.848,2.848,0.0,0.0,0.0,0.0,1
2005-01-01,Japan,0.033,10.745,667.743,-10.712,20159.781,0.005,3
2005-01-01,Japan,0.135,3.293,175.459,-3.158,1303.318,0.001,2
2005-01-01,Japan,0.032,4.602,421.271,-4.571,13327.964,0.003,4
2006-01-01,Japan,1.362,1.357,0.0,0.005,0.0,0.0,0
2006-01-01,Japan,2.96,2.96,0.0,0.0,0.0,0.0,1
2006-01-01,Japan,0.033,10.451,669.668,-10.418,20019.239,0.005,3
2006-01-01,Japan,0.148,3.624,174.714,-3.476,1177.212,0.001,2
2006-01-01,Japan,0.034,4.534,434.677,-4.5,12713.828,0.003,4
2007-01-01,Japan,1.239,1.257,0.0,-0.018,0.0,0.0,0
2007-01-01,Japan,2.714,2.714,0.0,0.0,0.0,0.0,1
2007-01-01,Japan,0.035,10.109,648.566,-10.074,18695.171,0.005,3
2007-01-01,Japan,0.158,3.966,192.302,-3.809,1219.533,0.001,2
2007-01-01,Japan,0.032,4.706,425.105,-4.674,13123.524,0.003,4
2008-01-01,Japan,1.201,1.211,0.0,-0.01,0.0,0.0,0
2008-01-01,Japan,2.449,2.449,0.0,0.0,0.0,0.0,1
2008-01-01,Japan,0.036,9.626,622.498,-9.59,17276.774,0.005,3
2008-01-01,Japan,0.157,3.873,210.436,-3.716,1340.707,0.002,2
2008-01-01,Japan,0.033,4.559,443.667,-4.527,13590.404,0.003,4
2009-01-01,Japan,1.198,1.182,0.0,0.016,0.0,0.0,0
2009-01-01,Japan,2.67,2.67,0.0,0.0,0.0,0.0,1
2009-01-01,Japan,0.033,8.711,601.18,-8.678,18058.352,0.005,3
2009-01-01,Japan,0.151,3.858,205.473,-3.707,1359.448,0.002,2
2009-01-01,Japan,0.031,4.347,429.67,-4.316,14078.368,0.003,4
2010-01-01,Japan,1.394,1.401,0.0,-0.007,0.0,0.0,0
2010-01-01,Japan,2.845,2.845,0.0,0.0,0.0,0.0,1
2010-01-01,Japan,0.032,8.866,534.034,-8.834,16806.676,0.004,3
2010-01-01,Japan,0.139,4.08,204.675,-3.941,1470.166,0.002,2
2010-01-01,Japan,0.029,4.686,406.17,-4.657,14017.371,0.003,4
2011-01-01,Japan,1.423,1.413,0.0,0.01,0.0,0.0,0
2011-01-01,Japan,1.583,1.583,0.0,0.0,0.0,0.0,1
2011-01-01,Japan,0.03,8.914,539.573,-8.883,17699.932,0.004,3
2011-01-01,Japan,0.139,4.736,216.487,-4.597,1556.711,0.002,2
2011-01-01,Japan,0.03,4.563,441.098,-4.533,14585.847,0.003,4
2012-01-01,Japan,1.341,1.321,0.0,0.02,0.0,0.0,0
2012-01-01,Japan,0.175,0.175,0.0,0.0,0.0,0.0,1
2012-01-01,Japan,0.029,9.493,547.757,-9.463,18638.206,0.004,3
2012-01-01,Japan,0.133,4.916,251.271,-4.784,1894.978,0.002,2
2012-01-01,Japan,0.032,4.813,427.287,-4.782,13539.983,0.003,4
2013-01-01,Japan,1.456,1.48,0.0,-0.024,0.0,0.0,0
2013-01-01,Japan,0.141,0.141,0.0,0.0,0.0,0.0,1
2013-01-01,Japan,0.029,9.135,590.815,-9.106,20373.714,0.005,3
2013-01-01,Japan,0.121,4.878,260.838,-4.757,2153.76,0.002,2
2013-01-01,Japan,0.032,5.078,449.475,-5.047,14197.537,0.004,4
2014-01-01,Japan,1.589,1.667,0.0,-0.079,0.0,0.0,0
2014-01-01,Japan,0.0,0.0,0.0,0.0,0.0,0.0,1
2014-01-01,Japan,0.028,8.641,559.045,-8.613,20253.502,0.004,3
2014-01-01,Japan,0.113,4.898,258.796,-4.785,2289.598,0.002,2
2014-01-01,Japan,0.033,4.94,479.118,-4.906,14364.53,0.004,4
2015-01-01,Japan,1.714,1.768,0.0,-0.054,0.0,0.0,0
2015-01-01,Japan,0.044,0.044,0.0,0.0,0.0,0.0,1
2015-01-01,Japan,0.027,8.413,527.571,-8.386,19895.629,0.004,3
2015-01-01,Japan,0.112,4.655,259.863,-4.543,2325.037,0.002,2
2015-01-01,Japan,0.032,4.862,472.406,-4.83,14756.723,0.004,4
2016-01-01,Japan,1.737,1.765,0.0,-0.028,0.0,0.0,0
2016-01-01,Japan,0.094,0.094,0.0,0.0,0.0,0.0,1
2016-01-01,Japan,0.021,8.163,505.798,-8.141,23938.415,0.004,3
2016-01-01,Japan,0.115,4.83,246.96,-4.715,2145.096,0.002,2
2016-01-01,Japan,0.033,4.841,462.407,-4.809,14186.445,0.004,4
2017-01-01,Japan,1.892,1.891,0.0,0.001,0.0,0.0,0
2017-01-01,Japan,0.119,0.119,0.0,0.0,0.0,0.0,1
2017-01-01,Japan,0.02,7.95,490.684,-7.93,24006.02,0.004,3
2017-01-01,Japan,0.12,4.571,256.286,-4.45,2128.176,0.002,2
2017-01-01,Japan,0.034,4.88,457.508,-4.846,13614.404,0.004,4
2018-01-01,Japan,1.928,1.929,0.0,-0.002,0.0,0.0,0
2018-01-01,Japan,0.495,0.495,0.0,0.0,0.0,0.0,1
2018-01-01,Japan,0.018,7.743,471.721,-7.724,25925.366,0.004,3
2018-01-01,Japan,0.093,4.368,242.499,-4.275,2621.26,0.002,2
2018-01-01,Japan,0.024,4.758,457.969,-4.733,18778.844,0.004,4
2019-01-01,Japan,1.986,1.958,0.0,0.027,0.0,0.0,0
2019-01-01,Japan,0.661,0.661,0.0,0.0,0.0,0.0,1
2019-01-01,Japan,0.019,7.509,462.612,-7.49,24206.107,0.004,3
2019-01-01,Japan,0.085,4.141,231.747,-4.056,2717.628,0.002,2
2019-01-01,Japan,0.02,4.714,446.591,-4.694,22767.102,0.004,4
1980-01-01,Egypt,0.101,0.1,0.0,0.0,0.0,0.0,0
1980-01-01,Egypt,1.32,0.56,0.0,0.761,0.0,0.0,3
1980-01-01,Egypt,0.031,0.031,0.0,0.0,0.0,0.0,2
1980-01-01,Egypt,0.0,0.023,0.0,-0.023,0.0,0.0,4
1981-01-01,Egypt,0.106,0.105,0.0,0.001,0.0,0.0,0
1981-01-01,Egypt,1.323,0.644,37.214,0.679,28.123,0.001,3
1981-01-01,Egypt,0.052,0.052,1.667,0.0,31.834,0.0,2
1981-01-01,Egypt,0.0,0.029,2.048,-0.029,0.0,0.0,4
1982-01-01,Egypt,0.108,0.108,0.0,0.001,0.0,0.0,0
1982-01-01,Egypt,1.484,0.687,43.0,0.797,28.97,0.001,3
1982-01-01,Egypt,0.098,0.098,2.778,0.0,28.222,0.0,2
1982-01-01,Egypt,0.0,0.03,2.622,-0.03,0.0,0.0,4
1983-01-01,Egypt,0.106,0.106,0.0,0.0,0.0,0.0,0
1983-01-01,Egypt,1.617,0.807,46.0,0.809,28.455,0.001,3
1983-01-01,Egypt,0.118,0.118,5.222,0.0,44.136,0.0,2
1983-01-01,Egypt,0.0,0.028,2.72,-0.028,0.0,0.0,4
1984-01-01,Egypt,0.103,0.103,0.0,0.0,0.0,0.0,0
1984-01-01,Egypt,1.827,0.874,54.0,0.953,29.559,0.001,3
1984-01-01,Egypt,0.15,0.15,6.277,0.0,41.926,0.0,2
1984-01-01,Egypt,0.0,0.029,2.572,-0.029,0.0,0.0,4
1985-01-01,Egypt,0.084,0.083,0.0,0.001,0.0,0.0,0
1985-01-01,Egypt,1.966,0.923,59.0,1.043,30.011,0.001,3
1985-01-01,Egypt,0.183,0.183,7.944,0.0,43.355,0.0,2
1985-01-01,Egypt,0.0,0.03,2.607,-0.03,0.0,0.0,4
1986-01-01,Egypt,0.083,0.082,0.0,0.001,0.0,0.0,0
1986-01-01,Egypt,1.801,0.919,62.0,0.882,34.433,0.001,3
1986-01-01,Egypt,0.209,0.209,9.721,0.0,46.425,0.0,2
1986-01-01,Egypt,0.0,0.03,2.75,-0.03,0.0,0.0,4
1987-01-01,Egypt,0.085,0.085,0.0,0.0,0.0,0.0,0
1987-01-01,Egypt,1.982,0.941,66.0,1.041,33.303,0.001,3
1987-01-01,Egypt,0.232,0.232,11.11,0.0,47.799,0.0,2
1987-01-01,Egypt,0.0,0.032,2.756,-0.032,0.0,0.0,4
1988-01-01,Egypt,0.081,0.08,0.0,0.0,0.0,0.0,0
1988-01-01,Egypt,1.901,0.933,67.0,0.968,35.239,0.001,3
1988-01-01,Egypt,0.255,0.255,12.332,0.0,48.273,0.0,2
1988-01-01,Egypt,0.0,0.035,2.935,-0.035,0.0,0.0,4
1989-01-01,Egypt,0.083,0.082,0.0,0.0,0.0,0.0,0
1989-01-01,Egypt,1.951,0.942,67.0,1.009,34.344,0.001,3
1989-01-01,Egypt,0.286,0.286,13.554,0.0,47.421,0.0,2
1989-01-01,Egypt,0.0,0.036,3.211,-0.036,0.0,0.0,4
1990-01-01,Egypt,0.103,0.1,0.0,0.003,0.0,0.0,0
1990-01-01,Egypt,1.959,0.99,67.0,0.969,34.199,0.001,3
1990-01-01,Egypt,0.299,0.299,15.165,0.0,50.646,0.0,2
1990-01-01,Egypt,0.0,0.031,3.287,-0.031,0.0,0.0,4
1991-01-01,Egypt,0.089,0.088,0.0,0.001,0.0,0.0,0
1991-01-01,Egypt,1.97,0.97,71.0,1.001,36.035,0.001,3
1991-01-01,Egypt,0.336,0.336,15.887,0.0,47.271,0.0,2
1991-01-01,Egypt,0.0,0.03,2.624,-0.03,0.0,0.0,4
1992-01-01,Egypt,0.087,0.087,0.0,0.001,0.0,0.0,0
1992-01-01,Egypt,1.935,0.946,69.0,0.989,35.653,0.001,3
1992-01-01,Egypt,0.366,0.365,17.832,0.0,48.783,0.0,2
1992-01-01,Egypt,0.0,0.029,2.664,-0.029,0.0,0.0,4
1993-01-01,Egypt,0.107,0.107,0.0,0.0,0.0,0.0,0
1993-01-01,Egypt,1.956,0.954,68.0,1.003,34.761,0.001,3
1993-01-01,Egypt,0.417,0.417,19.387,0.0,46.442,0.0,2
1993-01-01,Egypt,0.0,0.037,2.596,-0.037,0.0,0.0,4
1994-01-01,Egypt,0.11,0.101,0.0,0.009,0.0,0.0,0
1994-01-01,Egypt,1.969,1.004,68.0,0.965,34.539,0.001,3
1994-01-01,Egypt,0.443,0.443,22.148,0.0,49.96,0.0,2
1994-01-01,Egypt,0.0,0.046,3.376,-0.046,0.0,0.0,4
1995-01-01,Egypt,0.117,0.104,0.0,0.013,0.0,0.0,0
1995-01-01,Egypt,2.023,1.029,70.0,0.994,34.604,0.001,3
1995-01-01,Egypt,0.46,0.46,23.521,0.0,51.178,0.0,2
1995-01-01,Egypt,0.0,0.043,3.272,-0.043,0.0,0.0,4
1996-01-01,Egypt,0.118,0.108,0.0,0.011,0.0,0.0,0
1996-01-01,Egypt,2.036,1.124,71.0,0.912,34.879,0.001,3
1996-01-01,Egypt,0.495,0.495,24.384,0.0,49.215,0.0,2
1996-01-01,Egypt,0.0,0.043,2.603,-0.043,0.0,0.0,4
1997-01-01,Egypt,0.121,0.111,0.0,0.011,0.0,0.0,0
1997-01-01,Egypt,1.893,1.178,77.0,0.715,40.682,0.001,3
1997-01-01,Egypt,0.499,0.499,26.288,0.0,52.664,0.0,2
1997-01-01,Egypt,0.0,0.044,2.835,-0.044,0.0,0.0,4
1998-01-01,Egypt,0.123,0.116,0.0,0.007,0.0,0.0,0
1998-01-01,Egypt,1.846,1.235,81.0,0.611,43.889,0.001,3
1998-01-01,Egypt,0.508,0.508,26.484,0.0,52.13,0.0,2
1998-01-01,Egypt,0.0,0.037,2.9,-0.037,0.0,0.0,4
1999-01-01,Egypt,0.155,0.147,0.0,0.008,0.0,0.0,0
1999-01-01,Egypt,1.895,1.214,84.0,0.681,44.331,0.001,3
1999-01-01,Egypt,0.542,0.542,26.955,0.0,49.693,0.0,2
1999-01-01,Egypt,0.001,0.038,2.603,-0.037,3201.045,0.0,4
2000-01-01,Egypt,0.143,0.13,0.0,0.013,0.0,0.0,0
2000-01-01,Egypt,1.729,1.156,85.0,0.573,49.167,0.001,3
2000-01-01,Egypt,0.677,0.677,28.779,0.0,42.532,0.0,2
2000-01-01,Egypt,0.001,0.043,2.653,-0.041,2193.662,0.0,4
2001-01-01,Egypt,0.16,0.148,0.0,0.012,0.0,0.0,0
2001-01-01,Egypt,1.625,1.143,80.0,0.483,49.218,0.001,3
2001-01-01,Egypt,0.908,0.908,35.9,0.0,39.549,0.001,2
2001-01-01,Egypt,0.001,0.045,2.614,-0.044,2490.695,0.0,4
2002-01-01,Egypt,0.135,0.12,0.0,0.015,0.0,0.0,0
2002-01-01,Egypt,1.611,1.15,77.0,0.461,47.81,0.001,3
2002-01-01,Egypt,0.924,0.924,48.161,0.0,52.102,0.001,2
2002-01-01,Egypt,0.001,0.041,2.842,-0.04,3194.568,0.0,4
2003-01-01,Egypt,0.138,0.122,0.0,0.016,0.0,0.0,0
2003-01-01,Egypt,1.607,1.173,80.0,0.434,49.778,0.001,3
2003-01-01,Egypt,1.108,1.095,49.044,0.013,44.258,0.001,2
2003-01-01,Egypt,0.001,0.045,2.393,-0.044,3032.815,0.0,4
2004-01-01,Egypt,0.134,0.118,0.0,0.016,0.0,0.0,0
2004-01-01,Egypt,1.522,1.305,81.0,0.218,53.207,0.001,3
2004-01-01,Egypt,1.204,1.163,58.107,0.041,48.266,0.001,2
2004-01-01,Egypt,0.001,0.044,2.719,-0.043,3951.689,0.0,4
2005-01-01,Egypt,0.134,0.118,0.0,0.016,0.0,0.0,0
2005-01-01,Egypt,1.467,1.32,87.0,0.147,59.303,0.001,3
2005-01-01,Egypt,1.571,1.265,61.717,0.307,39.274,0.001,2
2005-01-01,Egypt,0.001,0.049,2.593,-0.048,3694.674,0.0,4
2006-01-01,Egypt,0.136,0.122,0.0,0.015,0.0,0.0,0
2006-01-01,Egypt,1.422,1.35,89.0,0.071,62.607,0.001,3
2006-01-01,Egypt,2.023,1.398,67.112,0.625,33.182,0.001,2
2006-01-01,Egypt,0.001,0.048,3.085,-0.048,4795.163,0.0,4
2007-01-01,Egypt,0.163,0.149,0.0,0.014,0.0,0.0,0
2007-01-01,Egypt,1.416,1.428,93.0,-0.012,65.687,0.001,3
2007-01-01,Egypt,2.059,1.473,74.155,0.587,36.006,0.001,2
2007-01-01,Egypt,0.001,0.048,2.983,-0.047,5100.756,0.0,4
2008-01-01,Egypt,0.155,0.141,0.0,0.014,0.0,0.0,0
2008-01-01,Egypt,1.482,1.473,91.1,0.009,61.485,0.001,3
